,,pr
126,False,14.02448280474573
126,True,500.04609194074874
127,False,67.69112291063948
127,True,454.1314072397654
128,False,13.752407211586615
128,True,612.214993230009
129,False,56.12117410919382
129,True,379.1693043986015
130,False,43.03620201362719
130,True,280.89462100469973
131,False,62.02737490958725
131,True,315.1211167903966
132,False,25.356700753945915
132,True,479.57875161191623
133,False,72.41012824842983
133,True,375.64024839084595
134,False,28.27009571983581
134,True,495.01157508348115
135,False,15.710262709637846
135,True,358.91968080904917
136,False,46.76075321353892
136,True,325.5163992893358
137,False,19.217193239956032
137,True,340.57476219604723
138,False,11.636177039520135
138,True,499.39508614115766
139,False,17.08235156952469
139,True,228.6933156370651
140,False,5.389682609205693
140,True,243.052282458666
141,False,6.281631319245662
141,True,213.36595013781334
142,False,7.260490195517377
142,True,519.2826504993718
143,False,7.869476187545388
143,True,299.5158911420731
144,False,28.64590091758714
144,True,466.90248648956185
145,False,29.95901915764989
145,True,165.07261484439368
146,False,59.441713714545585
146,True,363.85755252849776
147,False,46.300739943899316
147,True,374.5527121507621
148,False,33.14123532533131
148,True,332.64242181176087
149,False,47.52685130129066
149,True,805.3627731613233
150,False,43.28948979991765
150,True,550.0175682187546
151,False,6.023620665303042
151,True,346.3504732993897
152,False,57.59577982698261
152,True,438.4484006666753
153,False,24.25796444908883
153,True,515.0420756304811
154,False,43.07968857684159
154,True,524.0948955997737
155,False,47.36220847535151
155,True,244.85326595095103
156,False,36.36874429399768
156,True,339.96875523298513
157,False,60.63673581729745
157,True,404.1862419981044
158,False,24.674518512370014
158,True,469.14001824043225
159,False,69.93931412821439
159,True,406.6876466560643
160,False,20.621955955016347
160,True,390.46722482016776
161,False,76.73450939364557
161,True,418.0138141469797
162,False,3.706706996229059
162,True,289.3521303572925
163,False,27.600272662323277
163,True,305.70030458484325
164,False,71.04270486338464
164,True,537.4033933047031
165,False,156.760561712872
165,True,692.5069653661922
166,False,33.66030098823103
166,True,636.156842589844
167,False,10.473735607627077
167,True,204.01657847687602
168,False,16.476265175549543
168,True,358.0229845523718
169,False,34.589539270814385
169,True,240.06586991436052
170,False,31.982216832119548
170,True,227.38496451966057
171,False,35.09610501901079
171,True,267.2844981370872
172,False,19.159935118153726
172,True,410.76511751452927
173,False,26.539177432925953
173,True,363.89186862288625
174,False,20.896904665113425
174,True,344.81374276801944
175,False,7.630302257348376
175,True,264.866778366013
176,False,15.932503196745529
176,True,247.28024127325625
177,False,58.004396675141834
177,True,301.71149733359925
178,False,20.755615739312816
178,True,244.735132016649
179,False,33.41638674155547
179,True,603.1063821312273
180,False,11.396800888337566
180,True,535.6834694626741
181,False,57.24300718779887
181,True,306.99918317841366
182,False,7.557231935561504
182,True,284.926882077707
183,False,45.99929047335536
183,True,334.1418724536197
184,False,25.818191017242498
184,True,441.0963064088719
185,False,12.918067715713732
185,True,443.66626294649905
186,False,16.80879984924104
186,True,277.29422987031285
187,False,14.852573676216707
187,True,161.3479497631488
188,False,22.900016378707733
188,True,365.55282656190684
189,False,44.81378496020625
189,True,627.9898600070737
190,False,19.7067370390414
190,True,477.88968459062744
191,False,28.489105375405188
191,True,242.27380066149635
192,False,32.07229276245016
192,True,323.81181971286424
193,False,34.224306914609315
193,True,232.09004736536372
194,False,38.450870490714806
194,True,249.55359294490336
195,False,26.79548650675656
195,True,465.8162841311423
196,False,14.9721830849046
196,True,349.5202762682311
197,False,64.17017156550173
197,True,501.79711642849725
198,False,48.47317706899048
198,True,484.67530318011995
199,False,118.2299267831354
199,True,471.59193975676317
200,False,26.46766679004031
200,True,333.9770902421151
201,False,56.086977815448336
201,True,293.1886314137955
202,False,11.94997802118678
202,True,387.37678321340354
203,False,31.87503804347216
203,True,469.1492829413619
204,False,80.6579092190077
204,True,131.01207663567038
205,False,19.452052915676177
205,True,422.0475046749925
206,False,13.483588972366078
206,True,207.4956456785003
207,False,27.957848565290533
207,True,416.2424284906592
208,False,11.319183233263175
208,True,322.5422763716779
209,False,60.41912140067325
209,True,421.2923774466617
210,False,38.22400693790087
210,True,191.83758628660144
211,False,24.31099611536638
211,True,441.4676177781075
212,False,17.943145226320212
212,True,172.96004890085896
213,False,9.297668371709733
213,True,390.3802427070332
