,,pr
1901,True,765.2363731060177
1902,False,43.27736785635352
1902,True,551.1918805539608
1903,False,75.43550664559442
1903,True,594.2003867123276
1904,False,14.352361299097538
1904,True,686.6998284123838
1905,False,46.123981615528464
1905,True,672.5049044005573
1906,False,33.15735384821892
1906,True,371.76116751506925
1907,False,16.29481078125994
1907,True,1033.718680171296
1908,False,22.77544350363314
1908,True,260.1818391121924
1909,False,34.526334051042795
1909,True,763.7076560407877
1910,False,54.75599826313555
1910,True,569.1207538358867
1911,False,46.424147207289934
1911,True,939.8995124269277
1912,False,41.73988876864314
1912,True,715.6513636931777
1913,False,108.38701331522316
1913,True,649.4978186208755
1914,False,29.425340797752142
1914,True,784.9003368057311
1915,False,39.34903470799327
1915,True,543.5234148055315
1916,False,40.5297074932605
1916,True,607.8568329568952
1917,False,111.99853189755231
1917,True,1235.6714572291821
1918,False,83.0038710962981
1918,True,453.9334083907306
1919,False,71.65747317485511
1919,True,791.0370793193579
1920,False,45.620507933199406
1920,True,528.4302873071324
1921,False,115.93043259344995
1921,True,766.1562886554748
1922,False,58.24237670749822
1922,True,394.0754525363445
1923,False,25.546426512300968
1923,True,653.2742691691965
1924,False,32.86845039110631
1924,True,451.3166515622288
1925,False,68.71414084453136
1925,True,708.2364019006491
1926,False,51.33431847207248
1926,True,429.8326162621379
1927,False,14.191157184545363
1927,True,851.795887760818
1928,False,17.669868702068925
1928,True,1159.3639539554715
1929,False,17.36107813194394
1929,True,866.0370547324419
1930,False,43.80369898863137
1930,True,409.33157578110695
1931,False,4.776136460718305
1931,True,452.6552406605333
1932,False,114.28400846198201
1932,True,581.5859887283295
1933,False,55.84708568640053
1933,True,384.4247555360198
1934,False,37.80705705285072
1934,True,371.1473934352398
1935,False,21.844184724614024
1935,True,216.82557533495128
1936,False,137.669523339723
1936,True,729.7301006969064
1937,False,33.46844525076876
1937,True,695.1475395821035
1938,False,32.48142208904028
1938,True,337.93678474612534
1939,False,47.32206717599183
1939,True,540.702580427751
1940,False,74.89060792140663
1940,True,575.305859092623
1941,False,7.301337132230401
1941,True,796.218321332708
1942,False,92.00016483664513
1942,True,825.9549358393997
1943,False,19.633403490297496
1943,True,647.6429353002459
1944,False,28.674017172306776
1944,True,887.9761959426105
1945,False,38.377512618899345
1945,True,638.3562136441469
1946,False,25.958156073465943
1946,True,501.3631853275001
1947,False,67.58842463605106
1947,True,607.1695805992931
1948,False,80.66577524878085
1948,True,369.15521579794586
1949,False,31.287024775519967
1949,True,833.7454689200968
1950,False,65.09379046037793
1950,True,590.0406149681658
1951,False,117.41265649907291
1951,True,295.53523692302406
1952,False,28.988275676965714
1952,True,802.1471050567925
1953,False,6.127668684348464
1953,True,293.7796577811241
1954,False,35.841727489605546
1954,True,516.1624034866691
1955,False,62.09044412244111
1955,True,230.02899144776165
1956,False,70.18193928525257
1956,True,804.7431122744456
1957,False,28.48606933839619
1957,True,528.7306150887205
1958,False,46.60742045380175
1958,True,597.9593207594007
1959,False,24.64082892984152
1959,True,663.8831924647093
1960,False,22.052451549097896
1960,True,482.67604066058993
1961,False,23.47925053909421
1961,True,422.57694248110056
1962,False,40.31720361672342
1962,True,838.8552254531533
1963,False,40.26287882588804
1963,True,788.8667707331479
1964,False,27.546785306185484
1964,True,807.7905038371682
1965,False,18.641014234162867
1965,True,877.480300096795
1966,False,48.55273528955877
1966,True,820.7363826222718
1967,False,43.36585057899356
1967,True,732.2982144076377
1968,False,77.79579106718302
1968,True,623.429134581238
1969,False,50.69114025682211
1969,True,523.8817767240107
1970,False,37.39811866544187
1970,True,519.7334739379585
1971,False,46.19830416049808
1971,True,530.558391334489
1972,False,30.29062352143228
1972,True,419.3257920909673
1973,False,136.49474722333252
1973,True,568.4789347462356
1974,False,30.11108818463981
1974,True,441.2798635661602
1975,False,2.9596952721476555
1975,True,453.6926369648427
1976,False,22.063328325748444
1976,True,337.99640773795545
1977,False,22.389573790133
1977,True,576.0217549279332
1978,False,6.1273813946172595
1978,True,626.6782708000392
1979,False,17.72726881318234
1979,True,528.2572232186794
1980,False,19.809381337836385
1980,True,387.3835015576333
