,,pr
2178,False,225.71362665767083
2178,True,288.89514771290123
2179,False,298.35892938572215
2179,True,295.1423315971624
2180,False,253.5131863798597
2180,True,236.93993892520666
2181,False,311.78911899551167
2181,True,237.2046012111241
2182,False,236.40521757333772
2182,True,211.02464501018403
2183,False,85.57745191646973
2183,True,219.9491805571597
2184,False,225.78104690182954
2184,True,131.889604141179
2185,False,374.31594637746457
2185,True,191.76520988694392
2186,False,319.9134133377811
2186,True,204.25587667850778
2187,False,444.245390521246
2187,True,168.1178931852628
2188,False,436.74168519792147
2188,True,193.02559146744898
2189,False,206.3842608447885
2189,True,341.69799558003433
2190,False,201.8353083258262
2190,True,158.67104940698482
2191,False,310.6640131401946
2191,True,247.52707627267228
2192,False,348.27128222677857
2192,True,180.33981648331974
2193,False,191.01095941878157
2193,True,162.6212534683873
2194,False,380.3345978813013
2194,True,248.86751733283745
2195,False,185.69622488430468
2195,True,157.8243240597658
2196,False,390.54915598535445
2196,True,220.04710934415925
2197,False,356.8243122717831
2197,True,227.126660689828
2198,False,278.1397380080307
2198,True,297.2413926443551
2199,False,190.01878889102954
2199,True,172.10068575222977
2200,False,299.37832517316565
2200,True,167.20091616734862
2201,False,354.7081205135328
2201,True,252.98924797971267
2202,False,265.39765859779436
2202,True,269.52427030191757
2203,False,352.4489344563335
2203,True,195.30798803607468
2204,False,203.89769920802792
2204,True,109.20977566565853
2205,False,284.42352603015024
2205,True,150.919061791501
2206,False,120.88269818850677
2206,True,204.38852512888843
2207,False,206.38735028987867
2207,True,146.83393103914568
2208,False,268.89206473133527
2208,True,281.4831822674023
2209,False,185.16242429759586
2209,True,379.18899848882575
2210,False,248.57979869047995
2210,True,186.77520240889862
2211,False,243.20346999593312
2211,True,125.94163600879256
2212,False,195.78574032930192
2212,True,236.75012087915093
2213,False,239.05050582397962
2213,True,213.64354830002412
2214,False,304.04808345629135
2214,True,216.7175188777037
2215,False,249.3513273060671
2215,True,280.5818975670263
2216,False,136.69786452082917
2216,True,235.60790798510425
2217,False,240.12310513935518
2217,True,152.5209998624632
2218,False,227.00022621575044
2218,True,141.38765672469162
2219,False,202.57894031092292
2219,True,297.0349209877895
2220,False,289.6605297544738
2220,True,148.9967386209173
2221,False,338.7132369505707
2221,True,202.6674790220568
2222,False,282.5134052276553
2222,True,165.9319246566156
2223,False,231.74574205841054
2223,True,210.38899101986317
2224,False,309.40378785599023
2224,True,374.2725217802217
2225,False,215.01394923543558
2225,True,133.53387560346164
2226,False,216.5512881358154
2226,True,217.98656924511306
2227,False,263.7339427048573
2227,True,215.87911412789254
2228,False,359.1462048527319
2228,True,230.01966113224626
2229,False,317.839436000213
2229,True,234.98623170889914
2230,False,185.22448972362326
2230,True,184.56867975764908
2231,False,210.06122084145318
2231,True,243.11747595202178
2232,False,278.8241917267442
2232,True,171.10071781498846
2233,False,202.20421328995144
2233,True,261.43365020980127
2234,False,221.84094391122926
2234,True,154.76572976913303
2235,False,456.4186335919658
2235,True,150.25679947575554
2236,False,274.9722296342952
2236,True,407.8004643728491
2237,False,224.04036561056273
2237,True,207.71599054714898
2238,False,277.9640802575159
2238,True,176.13936917696265
2239,False,257.68549109925516
2239,True,234.43182429182343
2240,False,356.31990244219196
2240,True,162.4053421910503
2241,False,333.6365081871918
2241,True,136.920867281151
2242,False,298.90643357866793
2242,True,172.56670207134448
2243,False,193.77091795904562
2243,True,194.37677671958227
2244,False,318.107372886152
2244,True,242.89908137870952
2245,False,119.3012961470231
2245,True,200.98239485523663
2246,False,189.2496051324997
2246,True,349.665578501299
2247,False,266.8301263540343
2247,True,252.53636990091763
2248,False,338.7147248693509
2248,True,100.92419597640401
2249,False,259.16124819632387
2249,True,157.38889610147453
2250,False,166.1620412953198
2250,True,220.72394572023768
2251,False,254.4839236084954
2251,True,118.01089536311338
2252,False,276.1050874403736
2252,True,133.9965255898278
2253,False,287.0612206203077
2253,True,193.4029401250882
2254,False,185.9632444135059
2254,True,196.843391659786
2255,False,178.43071893439628
2255,True,164.40275605891657
2256,False,426.3549129500461
2256,True,181.95560347521678
2257,False,346.5477077581454
2257,True,149.1247474521515
2258,False,327.9096972575644
2258,True,160.4540156055009
2259,False,282.60013425315265
2259,True,235.72765884746332
2260,False,226.64265825369512
2260,True,287.7669856126886
2261,False,237.71513132960536
2261,True,261.82461640855763
2262,False,339.4216296990635
2262,True,218.22444249046384
2263,False,260.63805575540755
2263,True,303.72353737038793
2264,False,334.18616834969725
2264,True,362.7419076481601
2265,False,303.1809218766284
2265,True,184.21197372372262
2266,False,305.0633287479286
2266,True,178.88705116929486
2267,False,277.2132136946311
2267,True,190.150312660262
2268,False,176.80501508366433
2268,True,271.97026544599794
2269,False,195.98229377152165
2269,True,256.52893902151845
2270,False,217.49137384467758
2270,True,271.32450445205905
2271,False,316.08151461405214
2271,True,179.18410234706244
2272,False,224.6463625546312
2272,True,243.57595948094968
2273,False,296.4196563567384
2273,True,246.3904312084196
2274,False,209.48056356282905
2274,True,251.2188301581773
2275,False,228.8818257919047
2275,True,213.79480398609303
2276,False,262.4434335390106
2276,True,291.7719995806692
2277,False,285.4264742054511
2277,True,173.7717207361129
2278,False,214.93748070060974
2278,True,161.11360426439205
2279,False,440.5723800708074
2279,True,177.2568361586309
2280,False,188.13951918273233
2280,True,142.21000140096294
2281,False,208.1392737760325
2281,True,280.7159341784427
2282,False,218.63438810105436
2282,True,197.94446008309023
2283,False,337.2138794264174
2283,True,280.9107010572916
2284,False,315.7372575136833
2284,True,150.96914516907418
2285,False,182.3497021516232
2285,True,226.94640838599298
2286,False,231.82252577898907
2286,True,161.37547345133498
2287,False,456.9227457395755
2287,True,204.33559863595292
2288,False,273.9998503122479
2288,True,205.80699578131316
2289,False,257.9011057554453
2289,True,216.9571075908607
2290,False,342.37698765064124
2290,True,132.71493434003787
2291,False,238.78311994340038
2291,True,218.61102671537083
2292,False,265.3696378300083
2292,True,147.3353641864378
2293,False,371.83575247909175
2293,True,165.2392344607506
2294,False,348.57443473592866
2294,True,197.67522176916827
2295,False,324.95117075013695
2295,True,165.07028827691101
2296,False,251.35713690397097
2296,True,284.158762532752
2297,False,223.0597005218442
2297,True,182.78762358204403
2298,False,441.4594186266186
2298,True,193.5276084666839
2299,False,191.30800254206406
2299,True,253.42793884919956
2300,False,224.66868023620918
2300,True,346.37931126344483
2301,False,165.52832140296232
2301,True,201.63282847206574
2302,False,251.939446668257
2302,True,328.5236941126641
2303,False,224.23108964867424
2303,True,251.45088274148293
2304,False,255.02589818133856
2304,True,191.58403701439966
2305,False,172.8518287804036
2305,True,195.14734435651917
2306,False,235.74953993665986
2306,True,277.0776769844815
2307,False,313.81754454632755
2307,True,214.69121588015696
2308,False,216.06147057755152
2308,True,301.3453820502036
2309,False,245.65016548731364
2309,True,242.6074120310659
2310,False,318.8119164551608
2310,True,299.24134256507386
2311,False,306.9985667745641
2311,True,356.9009813829325
2312,False,228.95922420721035
2312,True,176.47225815744605
2313,False,365.87250699230935
2313,True,165.61809441482183
2314,False,261.9539727747906
2314,True,240.5586925568059
2315,False,371.55593294883147
2315,True,261.92016008571954
2316,False,308.97840684629045
2316,True,356.87057055474725
2317,False,218.95813950395677
2317,True,279.29560918710195
2318,False,225.17528125899844
2318,True,269.9418295029318
2319,False,194.26799280481646
2319,True,195.8251318494149
2320,False,301.7931439593667
2320,True,211.1731039825827
2321,False,218.14776817336679
2321,True,214.49733008339535
2322,False,374.2236673599109
2322,True,243.5216602680157
2323,False,314.0660867036786
2323,True,310.25368179834913
2324,False,240.08472139248624
2324,True,293.3411557401996
2325,False,307.1874522487633
2325,True,291.2191356779658
2326,False,382.3702049878193
2326,True,145.59057261285488
2327,False,298.36095937134814
2327,True,201.725485107454
2328,False,285.909442033153
2328,True,157.80709665559698
2329,False,241.90294847649056
2329,True,203.91885596327484
2330,False,307.00386672397144
2330,True,143.38886852783617
2331,False,252.5506606005365
2331,True,229.95362142683007
2332,False,304.40946136659477
2332,True,295.94732084224233
2333,False,255.83085799808032
2333,True,228.0480621935567
2334,False,228.0268753223936
2334,True,208.57862271659542
2335,False,325.5848960252479
2335,True,188.49203543068143
2336,False,202.10433710526559
2336,True,183.4415658013313
2337,False,265.5201128596673
2337,True,209.5221691430197
2338,False,275.63434755866183
2338,True,236.80653303890722
2339,False,217.23284192557912
2339,True,216.08498916320968
2340,False,315.19398571690544
2340,True,189.86208801943576
2341,False,237.31021759158466
2341,True,152.16413988964632
2342,False,276.4941638801247
2342,True,268.14732818165794
2343,False,343.3810844348045
2343,True,288.4845999215031
2344,False,349.2995964115835
2344,True,157.23564653744688
2345,False,266.3103866390884
2345,True,240.51267343311338
2346,False,266.6729949211003
2346,True,207.60224129771814
2347,False,177.84804422335583
2347,True,181.76916872544098
2348,False,189.25186571214
2348,True,168.75451721061836
2349,False,204.05087197941612
2349,True,231.02988168247975
