,,pr
2032,False,37.36989478711621
2032,True,407.53829689492704
2033,False,83.75601027642006
2033,True,336.68921250791755
2034,False,50.769403473350394
2034,True,425.94097479013726
2035,False,86.8279699156119
2035,True,426.9471755629638
2036,False,183.8842965746153
2036,True,409.8628407373326
2037,False,84.3338274564303
2037,True,429.7661007527495
2038,False,43.93223113793283
2038,True,359.67881321848836
2039,False,56.26481706676714
2039,True,350.41070520237554
2040,False,106.53382701566443
2040,True,526.5466011478566
2041,False,46.961177094908635
2041,True,538.2620652409969
2042,False,83.6480848764495
2042,True,540.7432301173685
2043,False,90.3042554811691
2043,True,456.7897254077252
2044,False,124.99327123714465
2044,True,467.5885096541606
2045,False,132.57939032191643
2045,True,718.7211748561822
2046,False,74.57190494377804
2046,True,606.7795214534272
2047,False,59.39180174464127
2047,True,242.50988905259874
2048,False,101.86205080899526
2048,True,490.496064236504
2049,False,83.76860496791778
2049,True,337.803393122158
2050,False,93.99855427946022
2050,True,527.8335091337794
2051,False,69.57093064288529
2051,True,306.3498511794023
2052,False,65.46827571910399
2052,True,338.21779559366405
2053,False,173.48591338377446
2053,True,343.3631502004573
2054,False,98.15732961506001
2054,True,476.446997676976
2055,False,52.29466934397351
2055,True,447.3511969030369
2056,False,64.82951401867467
2056,True,276.83206579531543
2057,False,96.8843147122243
2057,True,597.3814575816505
2058,False,35.4592818654055
2058,True,305.0897743727546
2059,False,74.20375770975625
2059,True,306.50517646281514
2060,False,66.48252332524862
2060,True,333.2674265548121
2061,False,70.71453929202107
2061,True,267.0014331699349
2062,False,84.15190182349761
2062,True,338.4877958422294
2063,False,83.86547460486327
2063,True,346.4839751715772
2064,False,76.55222490147935
2064,True,672.8691161930328
2065,False,58.98588070731421
2065,True,324.0487067552749
2066,False,100.02792460363708
2066,True,245.03242062492063
2067,False,66.92775475094095
2067,True,356.45229866931913
2068,False,115.84285906747027
2068,True,314.55288524448406
2069,False,130.93400643701898
2069,True,367.7711763404659
2070,False,79.16073451924603
2070,True,428.4230977180414
2071,False,61.52278766185191
2071,True,420.78985191474203
2072,False,121.91342365040327
2072,True,307.8784110053675
2073,False,89.55992518081075
2073,True,368.8853265834041
2074,False,171.33204197202758
2074,True,380.4304178862367
2075,False,56.719782435902744
2075,True,421.68879169912543
